Region,City,Year,CAP,DGO,GAS,HSO,HSW,HFO,KJF,LPG,LSO,LSW,MSO,MSW,NAP,Configuration
NWE,Europoort,2014,380,111.6,82.2,0,0,50.2,51.9,6.5,5,220,75,20,11.4,Config_11
NWE,Europoort,2015,380,113.5,82.2,0,0,49.9,54.6,6.4,5,190,111,20,10.9,Config_11
NWE,Europoort,2016,380,118.3,79.8,0,0,52.6,55.5,5.7,5,170,148,15,16.2,Config_11
NWE,Europoort,2017,380,98.95303,66.17962,0,0,45.9,53.51532,5,5,150,130,10,14.82839,Config_11
NWE,Europoort,2018,380,108.5507,75.114,0,0,46.00129,57.78,6.436617,5,215,86,15,18.14191,Config_11
NWE,Europoort,2019,380,105.9751,74.56116,0,0,43.6343,56.54136,6.543654,5,200,92,15,17.05521,Config_11
NWE,Europoort,2020,380,,,0,0,,,,5,190,70.3,14,,Config_11
NWE,Pernis,2005,187.99,94.1,21.5,20,0,8.5,29.6,10.5,0,0,158,0,10.6,Config_24
NWE,Pernis,2006,187.99,87.4,19.8,25,0,6.2,28.6,10.2,0,0,139,0,9.2,Config_24
NWE,Pernis,2007,187.99,85.1,16.9,20,0,5.6,23.8,10.4,0,0,128,0,9.2,Config_24
NWE,Pernis,2008,187.99,98.3,21.1,20,0,11.5,26.7,11.5,0,0,160,0,10.5,Config_24
NWE,Pernis,2009,187.99,98,21.4,20,0,9.7,25.3,11.2,0,0,158,0,9.5,Config_24
NWE,Pernis,2010,187.99,95.9,20.9,17,0,10.3,25.9,11.2,0,0,159,0,9,Config_24
NWE,Pernis,2011,187.99,98.6,19.3,18,0,8.2,30.4,11.4,0,0,162,0,9.2,Config_24
NWE,Pernis,2012,187.99,91.2,25.7,16,0,10.7,29.5,10.9,0,0,163,0,8.3,Config_24
NWE,Pernis,2013,187.99,84.5,25.1,14,0,4.3,25.5,10.3,0,0,145,0,7.6,Config_24
NWE,Pernis,2014,187.99,90.9,28.2,20,0,9.2,29.2,11.7,0,0,160,0,8.8,Config_24
NWE,Pernis,2015,187.99,91.4,27.6,18,0,7,30.1,11.6,0,0,162,0,9,Config_24
NWE,Pernis,2016,187.99,91.6,26.9,15,0,10.4,30.7,11.3,0,0,172,0,11.7,Config_24
NWE,Pernis,2017,187.99,87.83041,25.57804,20,0,10.4,33.94464,11.3,0,0,167,0,12.30441,Config_24
NWE,Pernis,2018,187.99,79.87756,23.64859,20,0,9.828,31.11338,9.637366,0,0,148,0,10.44723,Config_24
NWE,Pernis,2019,187.99,94.52742,31.01668,15,0,9.723761,37.50417,11.49705,0,0,185,0,13.00309,Config_24
NWE,Pernis,2020,187.99,,,17,0,,,,0,0,194.85,0,,Config_24
NWE,Pernis,2005,403.7,110.7,52.9,20,0,60.2,36.5,4.2,10,60,215,5,33.4,Config_23
NWE,Pernis,2006,403.7,101.7,43.5,20,0,48.8,32.7,5,10,55,189,0,29.7,Config_23
NWE,Pernis,2007,403.7,115.9,51.3,20,0,46.4,32.6,5.6,10,65,186,15,32.4,Config_23
NWE,Pernis,2008,403.7,117.6,50.4,20,0,40,27.1,6.4,10,75,154,25,31,Config_23
NWE,Pernis,2009,403.7,112.6,50.9,20,0,39.2,23.8,6.1,20,90,118,25,28.5,Config_23
NWE,Pernis,2010,403.7,123.4,55.1,16,0,43.8,28.7,7,15,100,146,20,28.3,Config_23
NWE,Pernis,2011,403.7,116.1,47,17,0,38.9,32.1,6.3,20,73,149,20,27.9,Config_23
NWE,Pernis,2012,403.7,100.4,57.6,12,0,40.4,29.5,5.8,15,105,118,20,25.7,Config_23
NWE,Pernis,2013,403.7,113.6,67.1,7,0,41.7,33.1,6.5,10,100,153,30,26.6,Config_23
NWE,Pernis,2014,403.7,112,65.6,12,0,35.7,32.4,7,10,125,115,30,26.2,Config_23
NWE,Pernis,2015,403.7,112.5,60.3,10,0,37.3,32.7,7,10,100,141,30,29.5,Config_23
NWE,Pernis,2016,403.7,105.4,58.7,10,0,48,33.7,7.2,10,85,165,25,33.2,Config_23
NWE,Pernis,2017,403.7,107.5827,57.14648,12,0,50.4,37.70397,7.4,10,70,203,15,35.86156,Config_23
NWE,Pernis,2018,403.7,111.7286,63.51569,12,0,48.22326,38.32656,8.711521,10,105,173,20,36.51724,Config_23
NWE,Pernis,2019,403.7,115.562,69.46098,12,0,49.85476,38.53193,7.649982,10,95,194.1673,20,36.85505,Config_23
NWE,Pernis,2020,403.7,,,12,0,,,,10,95,161.3,20,,Config_23
NWE,Pernis,2005,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2006,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2007,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2008,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2009,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2010,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2011,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2012,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2013,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2014,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2015,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2016,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2017,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2018,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2019,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Pernis,2020,-2.00E-05,,,0,0,,,,0,0,0,0,,Config_0
NWE,Rotterdam,2005,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2006,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2007,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2008,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2009,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2010,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2011,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2012,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2013,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2014,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2015,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2016,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2017,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2018,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2019,14,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
NWE,Rotterdam,2020,14,,,0,0,,,,0,0,0,0,,Config_0
NWE,Vlissingen,2005,156.25,47.9,26.3,0,0,31.9,15.9,4.3,0,15,85,20,5.7,Config_10
NWE,Vlissingen,2006,149.75,45.6,26.5,0,0,29.8,16,4.3,0,15,80,20,5.1,Config_10
NWE,Vlissingen,2007,148,44.4,24.8,0,0,29.1,13.2,4.4,0,20,62,25,5,Config_10
NWE,Vlissingen,2008,148,55.5,26.9,0,0,32.4,15,5.1,3,20,75,30,5.6,Config_10
NWE,Vlissingen,2009,148,49.4,25.7,0,0,28,11.6,4.6,5,25,60,20,4.4,Config_10
NWE,Vlissingen,2010,148,55.1,28.1,0,0,31.8,14.7,5.1,5,35,71,16,4.6,Config_10
NWE,Vlissingen,2011,148,53.1,25.3,0,0,28.8,16.299998,5,5,28,71,16,4.5,Config_10
NWE,Vlissingen,2012,148,50.99926,31.09955,0,0,31.49954,16.49976,4.799931,5,40,65.5082,14,3.899944,Config_10
NWE,Vlissingen,2013,148,45.5,30.9,0,0,29.7,14.5,4.7,5,30,68,12,3.8,Config_10
NWE,Vlissingen,2014,164,44.4,29.7,0,0,22.8,13,4.8,5,50,40,10,3.3,Config_10
NWE,Vlissingen,2015,180,56.5,34,0,0,24.8,17.599999,6,5,60,55,8,4.1,Config_10
NWE,Vlissingen,2016,180,57.4,34.3,0,0,27.6,18.1,5.8,5,50,75,5,6.4,Config_10
NWE,Vlissingen,2017,180,59.16087,34.99153,0,0,29.6,21.560925,6.2,5,30,105,5,7.15128,Config_10
NWE,Vlissingen,2018,180,60.70666,37.20935,0,0,30.86592,22.64567,6.252913,5,45,88,10,7.698741,Config_10
NWE,Vlissingen,2019,180,60.85886,35.99378,0,0,29.50762,22.66494,6.406859,5,40,93,10,7.312275,Config_10
NWE,Vlissingen,2020,180,,,0,0,,,,5,30,60.55,8,,Config_10
NWE,Mongstad,2005,167,90.39832,52.49902,0,0,7.699856,11.19979,10.9998,0,95.21646,0,95,14.99972,Config_13
NWE,Mongstad,2006,167,93.09816,52.19896,0,0,11.29978,12.29976,11.59977,0,92.34959,0,107.0665,15.2997,Config_13
NWE,Mongstad,2007,167,90.70056,50.30031,0,0,12.50008,11.30007,11.90007,0,103.3496,0,92.35163,15.4001,Config_13
NWE,Mongstad,2008,167,78.20006,44.80004,0,0,15.00001,12.50001,10.10001,0,87.21475,0,90.64541,14.00001,Config_13
NWE,Mongstad,2009,167,79.00047,46.60028,0,0,10.90007,11.00007,12.40007,0,97.52247,0,78.9586,13.60008,Config_13
NWE,Mongstad,2010,167,68.7,40.4,0,0,10.4,8.5,11.5,0,66.21638,0,87.78362,11.8,Config_13
NWE,Mongstad,2011,207,86.9,47,0,0,10.2,12.1,12.4,0,53.77165,0,131.2283,12.9,Config_13
NWE,Mongstad,2012,207,87,51,0,0,12.2,12.1,13.2,0,54,0,138,13,Config_13
NWE,Mongstad,2013,204.75,85.8,48.1,0,0,9.4,11.6,13.4,0,52,0,132,12.4,Config_13
NWE,Mongstad,2014,204,83.1,45.1,0,0,7.5,10.7,12.9,0,49,0,126,12.4,Config_13
NWE,Mongstad,2015,204,91.3,50.2,0,0,10,11.8,12.6,0,63,0,130,13.3,Config_13
NWE,Mongstad,2016,204,70.6,41.6,0,0,6.9,8.9,10.3,0,30,0,120,8.9,Config_13
NWE,Mongstad,2017,204,100.1521,54.41933,0,0,8.104627,12.1,14,0,84,0,120,12.1,Config_13
NWE,Mongstad,2018,204,100.474,53.41412,0,0,9.997606,12.15597,13.96638,0,85,0,120,12.33794,Config_13
NWE,Mongstad,2019,204,91.89561,48.03976,0,0,9.068482,10.99143,12.27364,0,66,0,120,11.37945,Config_13
NWE,Mongstad,2020,204,,,0,0,,,,0,46,0,120,,Config_13
NWE,Oslo,2005,110,49,18.3,0,0,19.6,5.9,1.3,0,62.33973,2.660267,35,5.1,Config_0
NWE,Oslo,2006,110,52.1,20.9,0,0,21.9,6.8,2.1,0,78.40384,1.59616,30,5.4,Config_0
NWE,Oslo,2007,110,52.1,20.9,0,0,23.3,6.4,2.3,0,85.12469,0.8753137,25,5.1,Config_0
NWE,Oslo,2008,110,45.2,18.7,0,0,24.5,7.2,1.3,0,81.45229,0.5477158,20,4.2,Config_0
NWE,Oslo,2009,110,46.6,19.7,0,0,23.7,6.5,2.7,0,80.18517,3.814833,20,4,Config_0
NWE,Oslo,2010,110,47.4,19.7,0,0,26.4,5.8,2.4,0,80.9,5.1,20,3.4,Config_0
NWE,Oslo,2011,110,50.6,21.2,0,0,20.4,6.9,2.6,0.6,85.4,0,20,3.5,Config_0
NWE,Oslo,2012,110,45.9,20.3,0,0,17.7,6.1,2.9,0,74,8,15,3.4,Config_0
NWE,Oslo,2013,110,50.3,21.3,0,0,20.5,6.7,3.2,0,82,6,18,3.3,Config_0
NWE,Oslo,2014,110,47.8,21.1,0,0,22.5,6.4,3.2,0,85,2,18,2.7,Config_0
NWE,Oslo,2015,110,48,21.7,0,0,21.9,6.4,2.9,0,85,4,16,2.7,Config_0
NWE,Oslo,2016,110,36.7,18.5,0,0,16.8,4.9,2.7,0,62,6,14,1.3,Config_0
NWE,Oslo,2017,110,51.32794,23.94066,0,0,19.39937,6.5,3.7,0,88,7,15,1.7,Config_1
NWE,Oslo,2018,110,53.80087,25.1491,0,0,18.01576,6.680972,4.118096,0,91,7,15,1.796852,Config_1
NWE,Oslo,2019,110,50.68237,23.68979,0,0,17.31234,6.369133,3.858054,0,83.07624,8,16,1.647509,Config_1
NWE,Oslo,2020,110,,,0,0,,,,0,70,8,16,,Config_1
NWE,Matosinhos,2005,91.1,23.799999,12.6,0.8,0,22.9,5.6,4,0,49.5,23.2,5.5,6.6,Config_1
NWE,Matosinhos,2006,91.1,24.4,14.1,0.8,0,19.9,5.4,4.2,0,47.7,23.2,5.3,5.3,Config_1
NWE,Matosinhos,2007,91.1,18.299999,11.399999,0.7,0,17.4,4.1,3.4,0,38.7,20.299998,4.3,5,Config_1
NWE,Matosinhos,2008,91.1,20.7,10.2,0.8,0,22.4,5,4,0,44.999999,23.2,5,6.6,Config_1
NWE,Matosinhos,2009,91.1,16.4,10.1,0.68006084,0,19.6,5.2,3.5,0,37.474069,22.999999,3.8458699,5.7,Config_1
NWE,Matosinhos,2010,91.1,14.5,9.1999999,1,0,17.799999,5.5,3.5,0,39,18,2,5.5,Config_1
NWE,Matosinhos,2011,101.705,16.700001,9,4,2,23.799999,5.6,3.7000001,0,36,20,6,6.1,Config_1
NWE,Matosinhos,2012,105.24,18.6,8.9,4,2,24.8,6.3,3.2,0,36,20,10,7.8000001,Config_1
NWE,Matosinhos,2013,105.24,23.399999,10.6,4,2,25.7,8.2,3.4,0,47,20,10,6.8000001,Config_1
NWE,Matosinhos,2014,105.24,25.7,10.4,6,2,27.6,8.2,3.6,0,53,20,9,7.9,Config_1
NWE,Matosinhos,2015,105.24,28.2,13.2,8,2,29.6,8.8,3.8,5,50,20,12,7.3,Config_1
NWE,Matosinhos,2016,105.24,28.4,13.1,8,2,28.6,8.9,3.9,5,47,20,12,6.5,Config_1
NWE,Matosinhos,2017,105.24,28.7,14.136194,8,2,23.7867,10.592666,3.5995945,5,57,18,5,7.3071424,Config_1
NWE,Matosinhos,2018,105.24,25.953683,12.48164,8,2,22.612717,9.2301991,3.438097,5,49,8,15,6.4183939,Config_1
NWE,Matosinhos,2019,105.24,23.847019,10.977596,8,2,24.416407,8.2501992,1.6001938,5,43.160164,8,15,5.9398955,Config_1
NWE,Matosinhos,2020,105.24,,,7.3661602,1.8415401,,,,4.6038506,39.740598,7.3661602,13.811552,,Config_1
NWE,Sines,2005,182.9,71.102224,43.50136,38.890982,0,26.300817,12.800399,9.200287,0,68.784706,52.488887,19.641036,20.50064,Config_18
NWE,Sines,2006,182.9,74.997131,48.998131,46.369344,0,27.298957,13.199496,9.4996374,0,62.419855,64.758097,16.275471,18.499294,Config_18
NWE,Sines,2007,182.9,73.200512,48.800335,35.767028,0,25.60018,12.100086,9.2000657,0,76.980078,50.394783,24.579445,19.900139,Config_18
NWE,Sines,2008,182.9,68.802625,38.901479,30.523738,0,23.700901,11.500436,8.8003338,0,73.279778,41.403368,25.8196,20.400776,Config_18
NWE,Sines,2009,182.9,58.9,37.7,20,0,12.8,11.7,7.7,0,66,35,25,17.4,Config_18
NWE,Sines,2010,182.9,63.1,42.400001,25,0,18.299999,15.5,9.6,0,88,25,30,19.7,Config_18
NWE,Sines,2011,182.9,54.2,34.7,20,0,17.9,11.5,7.2,0,65,25,30,16.299998,Config_18
NWE,Sines,2012,182.9,58.8,36.400001,20,0,18.1,13.3,6.3,0,62,25,44.999999,20,Config_18
NWE,Sines,2013,212.9,82.199999,39.8,7,0,11.1,15.5,5.4,0,55,25,70,18.799999,Config_32
NWE,Sines,2014,212.9,69.1,32.599999,7,0,7.6,11.3,4.3,0,60,20,37.999999,16.799998,Config_32
NWE,Sines,2015,212.9,96.1,47.5,10,0,12.3,16.799998,6.6,5,64,31,75,20.799999,Config_32
NWE,Sines,2016,212.9,92.6,47,10,0,10.3,17.1,6.7,5,46,70,50,19.799999,Config_32
NWE,Sines,2017,212.9,95.284617,49.4,20,0,14.249999,22.906853,5.2332303,5,50,90,25,18.784529,Config_32
NWE,Sines,2018,212.9,82.665006,42.900001,20,0,9.9,19.176763,5.77101,5,25,79,36,17.909324,Config_32
NWE,Sines,2019,212.9,71.098331,38.339446,20,0,9.5322827,15.778393,5.5482738,5,33.503308,50,36,15.54405,Config_32
NWE,Sines,2020,212.9,,,19.552514,0,,,,4.888128,32.753689,48.88128,35.194524,,Config_32
NWE,Gothenburg,2005,13,2.3,0,3,0,6.2,0.19999998,0.19999998,0,0,5.5,5,2.1,Config_1
NWE,Gothenburg,2006,13,2.4,0,2,0,5.8,0.3,0.19999998,0,0,5.5,6,2.1,Config_1
NWE,Gothenburg,2007,13,2.5,0,3,0,5.6,0.4,0.19999998,0,0,4.7,6,1.9,Config_1
NWE,Gothenburg,2008,13,2.2,0,3,0,5.3,0.19999998,0.19999998,0,0,3.5,6,1.7,Config_1
NWE,Gothenburg,2009,13,2.4,0,2,0,5.2,0.3,0.19999998,0,0,5,6,1.9,Config_1
NWE,Gothenburg,2010,13,2.1,0,2,0,5,0.19999998,0.19999998,0,0,4,6,1.7,Config_1
NWE,Gothenburg,2011,13,2.1,0,2,0,5.7,0.19999998,0.19999998,0,0,4.5,5.5,1.8,Config_1
NWE,Gothenburg,2012,13,2,0,2,0,5.5,0.3,0.19999998,0,0,4.32,5.5,1.8,Config_1
NWE,Gothenburg,2013,13,1.5,0,2,0,4.6,0.19999998,0.1,0,0,3,5,1.5,Config_1
NWE,Gothenburg,2014,13,1.8,0,1,0,4.2,0.3,0.1,0,0,4,6,1.9,Config_1
NWE,Gothenburg,2015,13,1.8999998,0,2,0,3.9,0.19999998,0.1,0,0,3.6,6,1.8999998,Config_1
NWE,Gothenburg,2016,13,1.9236366,0,2,0,3.2,0.19999998,0.1,0,0,3.6,6,1.8999998,Config_1
NWE,Gothenburg,2017,13,1.905022,0,2,0,3.447818,0.19333332,0.09666666,0,0,3.6,6,1.499732,Config_1
NWE,Gothenburg,2018,13,1.682082,0,1,0,2.956306,0.17336672,0.07712768,0,0,5,4,1.2040196,Config_1
NWE,Gothenburg,2019,13,1.5588102,-0.005774,1,0,2.63483,0.2568148,0.07124576,0,0,4,4,1.1838202,Config_1
NWE,Gothenburg,2020,13,,,1,0,,,,0,0,4,4,,Config_1
NWE,Gothenburg,2005,125,38.8,22.9,0,0,33.4,0.3,2.8,0,100,3,0,0,Config_3
NWE,Gothenburg,2006,125,41.09974,25.79983,0,0,31.6998,1.199992,1.999987,0,105.7123,0.7369863,0,0,Config_3
NWE,Gothenburg,2007,125,37.0993,22.89956,0,0,25.89951,1.199977,2.199958,0,93.80822,0,0,0,Config_3
NWE,Gothenburg,2008,125,43.99809,27.99878,0,0,29.69871,1.699926,2.399896,0,110.8552,0,0,0,Config_3
NWE,Gothenburg,2009,125,39.70102,24.00061,0,0,25.30065,1.000026,1.700043,0,96.54246,0,0,0,Config_3
NWE,Gothenburg,2010,125,43.7975,24.09863,0,0,33.59809,1.39992,2.499858,0,110.2562,0.4575343,0,0,Config_3
NWE,Gothenburg,2011,125,36,19.4,0,0,26.7,0.8,1.6,0,89,0,0,0,Config_3
NWE,Gothenburg,2012,125,38.1,24.6,0,0,32.6,1.9,1.5,0,103,0,0,0,Config_3
NWE,Gothenburg,2013,125,36.2,22.1,0,0,30,2,1.5,0,96,0,0,0,Config_3
NWE,Gothenburg,2014,125,37.3,25.3,0,0,24.7,2.3,2,0,96,0,0,0,Config_3
NWE,Gothenburg,2015,125,40.5,26.9,0,0,26.3,1.7,2.3,0,102,0,0,0,Config_3
NWE,Gothenburg,2016,125,38.57398,25.73138,0,0,24.4,0.9,2.5,0,96,0,0,0,Config_3
NWE,Gothenburg,2017,125,35.05794,23.16071,0,0,24.07528,0.8,2.2,0,85,0,0,0,Config_3
NWE,Gothenburg,2018,125,39.67646,26.19265,0,0,28.20703,0.8112039,2.364103,0,96,0,0,0,Config_3
NWE,Gothenburg,2019,125,42.18984,27.76347,0,0,29.46445,1.297591,2.554297,0,102.166,0,0,0,Config_3
NWE,Gothenburg,2020,125,,,0,0,,,,0,101,0,0,,Config_3
NWE,Gothenburg,2005,77.65999,28.89956,21.89966,0,0,19.5997,0.3999938,3.799941,0,80.32877,0,0,2.099968,Config_1
NWE,Gothenburg,2006,77.65999,30.10106,23.60083,0,0,17.70063,0.9000316,3.200113,0,81.23288,0,0,2.000071,Config_1
NWE,Gothenburg,2007,77.65999,27.09855,21.89883,0,0,13.39928,0.9999466,3.099834,0,71.85616,0,0,2.099888,Config_1
NWE,Gothenburg,2008,77.65999,30.5995,23.89961,0,0,15.59975,1.099982,3.299946,0,80.27869,0,0,1.999967,Config_1
NWE,Gothenburg,2009,77.65999,28.2,22.8,0,0,15,0.9,2.7,0,75,0,0,2,Config_1
NWE,Gothenburg,2010,77.65999,29.1,20.3,0,0,18,0.8,3.3,0,77,0,0,2,Config_1
NWE,Gothenburg,2011,77.65999,24.6,18.6,0,0,14.9,0.5,2.4,0,66,0,0,1.9,Config_1
NWE,Gothenburg,2012,77.65999,26.7,22.9,0,0,20.3,1.5,2.5,0,79,0,0,1.9,Config_1
NWE,Gothenburg,2013,77.65999,24.1,19.4,0,0,16,1.2,2.5,0,68,0,0,1.9,Config_1
NWE,Gothenburg,2014,77.65999,26,23.2,0,0,14,1.8,2.9,0,73,0,0,1.5,Config_1
NWE,Gothenburg,2015,77.65999,27.8,22.2,0,0,13.6,1.6,3.2,0,73,0,0,1.5,Config_1
NWE,Gothenburg,2016,77.65999,28.55082,24.91774,0,0,17.1,1.7,3.2,0,78,0,2,1.8,Config_1
NWE,Gothenburg,2017,77.65999,28.52347,24.71165,0,0,18.61376,1.6,3.1,0,76,0,2,1.388137,Config_1
NWE,Gothenburg,2018,77.65999,29.17031,25.35619,0,0,19.79712,1.388701,3.01591,0,78,0,2,1.333538,Config_1
NWE,Gothenburg,2019,77.65999,26.40697,22.09797,0,0,17.68149,2.059814,2.695188,0,68,0,2,1.66126,Config_1
NWE,Gothenburg,2020,77.65999,,,0,0,,,,0,77,0,3,,Config_1
NWE,Lysekil,2005,219.99,90.1,60.6,0,0,36.2,0.09999999,9.8,0,50,143,0,0.2,Config_18
NWE,Lysekil,2006,219.99,91.39946,58.49966,0,0,33.8998,1.099994,6.399962,0,38.89315,149.2657,0,0.1999988,Config_18
NWE,Lysekil,2007,219.99,82.3989,50.99932,0,0,27.29963,1.099985,4.899934,0,38.47945,124.8384,0,0.299996,Config_18
NWE,Lysekil,2008,219.99,97.89518,62.39693,0,0,26.3987,1.899907,6.899661,0,44.9153,147.3852,0,0.6999656,Config_18
NWE,Lysekil,2009,219.99,95.30096,64.40064,0,0,27.20027,1.900019,6.00006,0,41.98904,150.4329,0,0.900009,Config_18
NWE,Lysekil,2010,219.99,92.19986,54.49992,0,0,32.59995,1.099998,7.199989,0,9.443835,175.9759,0,1.099998,Config_18
NWE,Lysekil,2011,219.99,88.7,59.7,0,0,36.8,2.2,5.9,0,2,188,0,0.9,Config_18
NWE,Lysekil,2012,219.99,92.1,68.1,0,0,39.1,3.8,6.7,0,17,187,2,1.4,Config_18
NWE,Lysekil,2013,219.99,67.5,43.5,0,0,26.4,2.4,2.7,0,12,128,0,0.6,Config_18
NWE,Lysekil,2014,219.99,85.4,65.7,0,0,24.8,3.8,5.2,0,7,177,0,0,Config_18
NWE,Lysekil,2015,219.99,93.1,69.1,0,0,25.2,2.1,6.6,0,12,185,0,0,Config_18
NWE,Lysekil,2016,219.99,90.30968,67.63387,0,0,24.6,1.3,6.6,0,8,181,2,0.9,Config_18
NWE,Lysekil,2017,219.99,94.5651,70.82081,0,0,25.75916,1.361256,6.910994,0,45,153,2,0.9424083,Config_18
NWE,Lysekil,2018,219.99,95.98358,71.88313,0,0,26.14555,1.381675,7.014659,0,57,144,2,0.9565445,Config_18
NWE,Lysekil,2019,219.99,69.03745,54.56453,0,0,19.24466,0.1973107,5.590276,0,45,103,2,0.5534354,Config_18
NWE,Lysekil,2020,219.99,,,0,0,,,,0,116,18,10,,Config_18
NWE,Nynashamn,2005,28,4.5,0,20,0,6.3,0.7,0.19999998,0,0,6,0,3.1,Config_1
NWE,Nynashamn,2006,28,4.2,0,20,0,5.9,0.8,0.19999998,0,0,4.5,0,2.7,Config_1
NWE,Nynashamn,2007,28,4.4,0,21,0,5.7,1,0.19999998,0,0,4,0,2.5,Config_1
NWE,Nynashamn,2008,28,4.1,0,22,0,5.2,0.8,0.19999998,0,0,2,0,2.2,Config_1
NWE,Nynashamn,2009,28,4,0,20,0,4.6,0.8,0.19999998,0,0,3,0,2.2,Config_1
NWE,Nynashamn,2010,28,4,0,18,0,3.6,0.7,0.3,0,0,5,0,2.5,Config_1
NWE,Nynashamn,2011,28,3,0,17,0,1.7,0.6,0.19999998,0,0,2,0,1.9,Config_1
NWE,Nynashamn,2012,28,2.799252,0,17,0,2.399358,0.699813,0.19994656,0,0,1.715,0,1.8994926,Config_1
NWE,Nynashamn,2013,28,3,0,18,0,2.4,0.8,0.19999998,0,0,2,0,2.1,Config_1
NWE,Nynashamn,2014,28,2.8,0,17,0,2.1,0.8,0.1,0,0,2,0,2.1,Config_1
NWE,Nynashamn,2015,28,2.9,0,18,0,1.8,0.7,0.1,0,0,2,0,2.2,Config_1
NWE,Nynashamn,2016,28,2.02488,0,17,0,1.4,0.5,0.1,0,0,1,0,1.9,Config_1
NWE,Nynashamn,2017,28,2.178156,0,17,0,1.6718944,0.6,0.1,0,0,2,0,1.633102,Config_1
NWE,Nynashamn,2018,28,2.356566,0,14,0,1.2081298,0.6417168,0.08697578,0,0,5,0,1.506712,Config_1
NWE,Nynashamn,2019,28,2.259078,0,14,0,1.2763478,0.961588,0.08618518,0,0,4,0,2.008748,Config_1
NWE,Nynashamn,2020,28,,,14,0,,,,0,0,2,0,,Config_1
NWE,Coryton,2005,172,48.6,66.8,1.7,0,9,15.5,-3.8,0,122.3,6,0,0.3,Config_11
NWE,Coryton,2006,172,40,58.2,1,0,9.7,16.3,-4.1,0,107,7,0,0.5,Config_11
NWE,Coryton,2007,172,40.00124,56.60175,0.8528,0,10.50032,15.50048,-3.700115,0,107.4528,5.45792,0,0.6000186,Config_11
NWE,Coryton,2008,172,49.3,63.3,1.736,0,10.2,18.1,-4.5,0,121.52,6.943999,0,0,Config_11
NWE,Coryton,2009,172,45.1,58,0,1.4,6.4,15.1,-3.6,7.1,106.3,0,0,0,Config_11
NWE,Coryton,2010,172,49.7,64.6,1,0,11.1,17.7,-2.7,2,126.2,5,2,0,Config_11
NWE,Coryton,2011,172,50.1,60.4,1,0,5.4,15.6,-2.2,2,116,5,1,0,Config_11
NWE,Coryton,2012,43,21,25.4,1,0,4.5,6.4,-0.9,1,50,3,1,0,Config_11
NWE,Dundee,2005,12.04,2.5,0.1,11.2,0,3.2,0.1,0.1,0,0,0,0,0.9,Config_1
NWE,Dundee,2006,12.04,2.3,0.1,11.2,0,3.4,0.3,0.1,0,0,0,0,0.9,Config_1
NWE,Dundee,2007,12.04,1.6999996,0.19999996,9.6,0,2.9,0.19999996,0.19999996,0,0,0,0,0.7,Config_1
